Library Name,Sample Name,tissue,Run,age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,isolate,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sex,SRA Study,create_date,version,cell_line,culture_collection,treatment,Title,Platform__sra_explorer,Total bases,Create date,SRA URL,SRA filename,SRA nice filename,FastQ URL,FastQ Aspera URL,FastQ filename,FastQ nice filename,Sample,biosample,Platform__supplemntary_tables,Machine model,library prep.,Total Reads (PF),Raw reads coverage,Total Reads After Trimming,Percent Total Reads after Trimming,Total Mapped Reads (Trimmed),Percent Total Mapped Reads (Trimmed),Percent Non-duplicated Reads (Mapped Trimmed),Mean Effect Coverage Depth,Percent of Coverage >= 5X,Percent GC,Median Insert Size,Effect Mean Coverage Inside Target (X),Percent Reads Mapped On Target,Percent Coverage >= 30x
SPP_GT_0-1_1,HCC1395BL,B lymphoblast,SRR7890891,43,WGS,300,468017971200,ATCC,PRJNA489865,SAMN10102574,Human,193405679121,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728477,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-28T22:10:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395BL,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,3120119808,152,3076097436,98.59,3066844772,99.7,82.96,115.01,93.72,39.97,380,NA,NA,NA
WGS_NS_N_9,HCC1395BL,B lymphoblast,SRR7890892,43,WGS,300,221231958678,ATCC,PRJNA489865,SAMN10102574,Human,75091249716,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728476,Illumina NovaSeq 6000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T02:22:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395BL,fresh cell,NovaSeq,S6000,TruSeq PCR free,1470980018,71,1470257498,99.95,1463536841,99.54,94.01,40.94,93.63,40.9,401,NA,NA,NA
WGS_NS_T_1,HCC1395,breast carcinoma,SRR7890893,43,WGS,300,254976441503,ATCC,PRJNA489865,SAMN10102573,Human,80361160396,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728475,Illumina NovaSeq 6000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T08:07:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,NovaSeq,S6000,TruSeq PCR free,1695377648,82,1693184204,99.87,1688102934,99.7,91.64,55.97,93,41.46,422,NA,NA,NA
SPP_GT_3-1_2,SPP_GT_3-1_mix,DNA mix,SRR7890894,43,WGS,300,115787465100,SEQC-II,PRJNA489865,SAMN10102579,Human,48495506745,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728474,Illumina HiSeq 4000,SPP_GT_3-1_mix,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-10-02T17:47:00Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mix,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,3053059056,148,3052239564,99.97,3042838917,99.69,66.07,112.68,93.75,39.79,376,NA,NA,NA
SPP_GT_3-1_1,SPP_GT_3-1_mix,DNA mix,SRR7890895,43,WGS,300,462235845900,SEQC-II,PRJNA489865,SAMN10102579,Human,185258015983,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728473,Illumina HiSeq 4000,SPP_GT_3-1_mix,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-28T18:44:00Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mix,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,3081572306,150,3065804606,99.49,3056714849,99.7,79.33,117.32,93.75,40.11,363,NA,NA,NA
SPP_GT_1-9_1,SPP_GT_1-9_mix,DNA mix,SRR7890896,43,WGS,300,119542723800,SEQC-II,PRJNA489865,SAMN10102578,Human,49993369015,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728472,Illumina HiSeq 4000,SPP_GT_1-9_mix,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-10-01T22:59:00Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mix,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,3204903502,156,3169041440,98.88,3160284662,99.72,65.84,117.56,93.75,39.9,383,NA,NA,NA
SPP_GT_1-4_3,SPP_GT_1-4_mix,DNA mix,SRR7890897,43,WGS,300,115706156400,SEQC-II,PRJNA489865,SAMN10102577,Human,48781645062,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728471,Illumina HiSeq 4000,SPP_GT_1-4_mix,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-10-01T18:02:00Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mix,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,3123746868,152,3076330144,98.48,3065365108,99.64,70.75,111.86,93.76,40.08,392,NA,NA,NA
SPP_GT_1-9_3,SPP_GT_1-9_mix,DNA mix,SRR7890898,43,WGS,300,119405864700,SEQC-II,PRJNA489865,SAMN10102578,Human,49350474861,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728470,Illumina HiSeq 4000,SPP_GT_1-9_mix,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-10-01T18:52:00Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mix,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,3166832710,154,3142707394,99.24,3133546333,99.71,68.45,114.01,93.76,39.91,389,NA,NA,NA
SPP_GT_1-9_2,SPP_GT_1-9_mix,DNA mix,SRR7890899,43,WGS,300,111672326400,SEQC-II,PRJNA489865,SAMN10102578,Human,46770300050,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728469,Illumina HiSeq 4000,SPP_GT_1-9_mix,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-10-01T22:51:00Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mix,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,3003086260,146,3001203286,99.94,2993060766,99.73,84.95,109.12,93.75,39.86,384,NA,NA,NA
SPP_GT_1-19_3,SPP_GT_1-19_mix,DNA mix,SRR7890900,43,WGS,300,456994120500,SEQC-II,PRJNA489865,SAMN10102576,Human,194677309810,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728468,Illumina HiSeq 4000,SPP_GT_1-19_mix,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-10-01T13:39:00Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mix,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,3046627470,148,3044009076,99.91,3033242220,99.65,90.58,109.05,93.75,40.15,397,NA,NA,NA
SPP_GT_1-19_2,SPP_GT_1-19_mix,DNA mix,SRR7890901,43,WGS,300,439433267700,SEQC-II,PRJNA489865,SAMN10102576,Human,183910017386,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728467,Illumina HiSeq 4000,SPP_GT_1-19_mix,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-25T02:19:00Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mix,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,2929555118,142,2927043064,99.91,2917934331,99.69,88.46,107.77,93.74,39.92,395,NA,NA,NA
SPP_GT_1-4_2,SPP_GT_1-4_mix,DNA mix,SRR7890902,43,WGS,300,448170915000,SEQC-II,PRJNA489865,SAMN10102577,Human,190103274898,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728466,Illumina HiSeq 4000,SPP_GT_1-4_mix,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-28T18:25:00Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mix,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,2987806100,145,2984886368,99.9,2974891252,99.67,86.54,107.91,93.75,39.96,395,NA,NA,NA
SPP_GT_1-4_1,SPP_GT_1-4_mix,DNA mix,SRR7890903,43,WGS,300,116356567200,SEQC-II,PRJNA489865,SAMN10102577,Human,47463438663,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728465,Illumina HiSeq 4000,SPP_GT_1-4_mix,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-10-01T22:41:00Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mix,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,3109693812,151,3031054048,97.47,3018769715,99.6,74.41,114.9,93.75,39.96,369,NA,NA,NA
WGS_NS_T_7,HCC1395,breast carcinoma,SRR7890904,43,WGS,300,117562994915,ATCC,PRJNA489865,SAMN10102573,Human,36995142309,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728464,Illumina NovaSeq 6000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-10-03T14:50:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,NovaSeq,S6000,TruSeq PCR free,1565451318,76,1565121762,99.98,1560619578,99.71,92.1,51.27,92.99,41.36,407,NA,NA,NA
WGS_NS_T_6,HCC1395,breast carcinoma,SRR7890905,43,WGS,300,256921777858,ATCC,PRJNA489865,SAMN10102573,Human,81188379994,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728463,Illumina NovaSeq 6000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T04:42:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,NovaSeq,S6000,TruSeq PCR free,1708185366,83,1707737216,99.97,1702648733,99.7,91.74,56.14,93.01,41.4,416,NA,NA,NA
WGS_NS_T_9,HCC1395,breast carcinoma,SRR7890906,43,WGS,300,205832231664,ATCC,PRJNA489865,SAMN10102573,Human,69543580159,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728462,Illumina NovaSeq 6000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T04:44:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,NovaSeq,S6000,TruSeq PCR free,1368505404,66,1367590086,99.93,1361753887,99.57,94.29,38.33,92.94,41.14,395,NA,NA,NA
WGS_NS_T_8,HCC1395,breast carcinoma,SRR7890907,43,WGS,300,184775269864,ATCC,PRJNA489865,SAMN10102573,Human,62783411544,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728461,Illumina NovaSeq 6000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T02:31:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,NovaSeq,S6000,TruSeq PCR free,1228386838,60,1227945398,99.96,1223091592,99.61,94.87,33.97,92.89,41.22,391,NA,NA,NA
WGS_NS_T_3,HCC1395,breast carcinoma,SRR7890908,43,WGS,300,213203652748,ATCC,PRJNA489865,SAMN10102573,Human,70860399992,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728460,Illumina NovaSeq 6000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-24T17:08:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,NovaSeq,S6000,TruSeq PCR free,1417458666,69,1417283958,99.99,1411500925,99.59,94.34,42.23,92.97,41.3,481,NA,NA,NA
WGS_NS_T_2,HCC1395,breast carcinoma,SRR7890909,43,WGS,300,189725839137,ATCC,PRJNA489865,SAMN10102573,Human,64526820872,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728459,Illumina NovaSeq 6000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T05:54:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,NovaSeq,S6000,TruSeq PCR free,1261325698,61,1260860796,99.96,1254572158,99.5,94.6,34.93,92.9,41.2,401,NA,NA,NA
WGS_NS_T_5,HCC1395,breast carcinoma,SRR7890910,43,WGS,300,188307896551,ATCC,PRJNA489865,SAMN10102573,Human,61290693177,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728458,Illumina NovaSeq 6000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T10:38:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,NovaSeq,S6000,TruSeq PCR free,1252160470,61,1251737302,99.97,1247854937,99.69,93.8,38.7,92.92,41.39,416,NA,NA,NA
WGS_NS_T_4,HCC1395,breast carcinoma,SRR7890911,43,WGS,300,139260461524,ATCC,PRJNA489865,SAMN10102573,Human,53217829735,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728457,Illumina NovaSeq 6000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-10-04T00:44:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,NovaSeq,S6000,TruSeq PCR free,1842018210,89,1839790050,99.88,1832403023,99.6,93.14,56.3,93.03,41.4,424,NA,NA,NA
WGS_NV_N_2,HCC1395BL,B lymphoblast,SRR7890912,43,WGS,300,413333778600,ATCC,PRJNA489865,SAMN10102574,Human,181759618641,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728456,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-25T03:14:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395BL,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,2755558524,134,2753791014,99.94,2743237055,99.62,93.17,95.22,93.72,39.98,390,NA,NA,NA
WGS_NV_N_1,HCC1395BL,B lymphoblast,SRR7890913,43,WGS,300,100587003600,ATCC,PRJNA489865,SAMN10102574,Human,44434629747,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728455,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-27T23:09:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395BL,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,2737041074,133,2736265592,99.97,2725324100,99.6,93.22,93.15,93.72,40.03,400,NA,NA,NA
WGS_NV_N_3,HCC1395BL,B lymphoblast,SRR7890914,43,WGS,300,101686787700,ATCC,PRJNA489865,SAMN10102574,Human,45433110670,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728454,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-27T23:54:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395BL,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,2765895594,134,2764785302,99.96,2752475146,99.56,92.14,94.43,93.72,39.96,395,NA,NA,NA
WGS_NV_T_1,HCC1395,breast carcinoma,SRR7890915,43,WGS,300,99075042000,ATCC,PRJNA489865,SAMN10102573,Human,44878476992,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728453,Illumina HiSeq 4000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-30T14:28:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,2708598970,132,2706761164,99.93,2695472614,99.58,92.77,92.97,93.08,40.18,404,NA,NA,NA
WGS_NV_T_2,HCC1395,breast carcinoma,SRR7890916,43,WGS,300,412805326200,ATCC,PRJNA489865,SAMN10102573,Human,181506928623,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728452,Illumina HiSeq 4000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-25T00:04:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,2752035508,134,2751442992,99.98,2741523523,99.64,92.23,95.13,93.08,40.18,394,NA,NA,NA
WGS_NV_T_3,HCC1395,breast carcinoma,SRR7890917,43,WGS,300,101297289000,ATCC,PRJNA489865,SAMN10102573,Human,45593878070,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728451,Illumina HiSeq 4000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-28T01:53:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,2098590000,102,2097844516,99.96,2090806099,99.66,92.62,70.62,93.04,40.23,389,NA,NA,NA
WES_EA_T_1,HCC1395,breast carcinoma,SRR7890918,43,WXS,252,26469000180,ATCC,PRJNA489865,SAMN10102573,Human,11635180820,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728450,Illumina HiSeq 1500,CRL-2324,PAIRED,Hybrid Selection,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-21T20:53:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,NA,HiSeq1500,NA,210071430,438,208191476,99.11,208119731,99.97,77.36,NA,NA,49.55,165,196.55,86.72,92.14
WES_EA_N_1,HCC1395BL,B lymphoblast,SRR7890919,43,WXS,252,22301724564,ATCC,PRJNA489865,SAMN10102574,Human,9860690121,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728449,Illumina HiSeq 1500,missing,PAIRED,Hybrid Selection,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-21T20:40:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395BL,fresh cell,NA,HiSeq1500,NA,176997814,369,175449424,99.13,175389529,99.97,71.88,NA,NA,50.28,161,164.53,86.94,92.23
LBP_LL_N_250ng,HCC1395BL,B lymphoblast,SRR7890920,43,WGS,302,186754635566,ATCC,PRJNA489865,SAMN10102574,Human,77535256938,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728448,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T06:58:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395BL,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,842036782,41,840807462,99.85,835177981,99.33,81,31.68,93.4,40.01,371,NA,NA,NA
LBP_LL_N_1ng,HCC1395BL,B lymphoblast,SRR7890921,43,WGS,302,172057686578,ATCC,PRJNA489865,SAMN10102574,Human,72461634171,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728447,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T06:19:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395BL,fresh cell,HiSeq,HiSeq4000,TruSeq-Nano,863716968,42,857386678,99.27,852997339,99.49,26.39,31.6,92.25,40.14,382,NA,NA,NA
LBP_LL_N_10ng,HCC1395BL,B lymphoblast,SRR7890922,43,WGS,302,153172937716,ATCC,PRJNA489865,SAMN10102574,Human,65486076708,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728446,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T04:44:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395BL,fresh cell,HiSeq,HiSeq4000,TruSeq-Nano,854239270,41,835851330,97.85,831617019,99.49,72.27,30.38,93.36,40.19,399,NA,NA,NA
LBP_LL_N_100ng,HCC1395BL,B lymphoblast,SRR7890923,43,WGS,302,185874593976,ATCC,PRJNA489865,SAMN10102574,Human,79387912714,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728445,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-24T17:41:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395BL,fresh cell,HiSeq,HiSeq4000,TruSeq-Nano,1230957576,60,1227609086,99.73,1221602690,99.51,76.55,44.75,93.56,40.05,405,NA,NA,NA
LBP_LL_T_250ng,HCC1395,breast carcinoma,SRR7890924,43,WGS,302,187694566474,ATCC,PRJNA489865,SAMN10102573,Human,75941489043,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728444,Illumina HiSeq 4000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-24T17:48:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,HiSeq,HiSeq4000,TruSeq PCR free,875539968,43,874446850,99.88,868831019,99.36,78.54,33.53,92.65,40.19,367,NA,NA,NA
LBP_LL_T_1ng,HCC1395,breast carcinoma,SRR7890925,43,WGS,302,173488138872,ATCC,PRJNA489865,SAMN10102573,Human,74528116803,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728443,Illumina HiSeq 4000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T07:40:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,HiSeq,HiSeq4000,TruSeq-Nano,926143044,45,892177246,96.33,887751031,99.5,17.43,32.31,88.22,40.29,411,NA,NA,NA
LBP_LL_T_10ng,HCC1395,breast carcinoma,SRR7890926,43,WGS,302,188974644210,ATCC,PRJNA489865,SAMN10102573,Human,79120858869,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728442,Illumina HiSeq 4000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T03:39:00Z,1,CRL-2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HCC1395,fresh cell,HiSeq,HiSeq4000,TruSeq-Nano,860252576,42,858792572,99.83,855051115,99.56,57.19,31.77,92.37,40.36,382,NA,NA,NA
